Protein ID,H1975_TGFb_Rep1_1,H1975_TGFb_Rep1_2,H1975_TGFb_Rep2_1,H1975_TGFb_Rep2_2,H1975_TGFb_Rep3_1,H1975_TGFb_Rep3_2,H1975_unst_Rep1_1,H1975_unst_Rep1_2,H1975_unst_Rep2_1,H1975_unst_Rep2_2,H1975_unst_Rep3_1,H1975_unst_Rep3_2,H838_TGFb_Rep1_1,H838_TGFb_Rep1_2,H838_TGFb_Rep2_1,H838_TGFb_Rep2_2,H838_TGFb_Rep3_1,H838_TGFb_Rep3_2,H838_unst_Rep1_1,H838_unst_Rep1_2,H838_unst_Rep2_1,H838_unst_Rep2_2,H838_unst_Rep3_1,H838_unst_Rep3_2
O14880,603309120.0,647751940.0,428305792.0,535662336.0,601579580.0,647392380.0,682687620.0,814411260.0,726021890.0,735545410.0,731689220.0,925736900.0,552620540.0,572529340.0,624402240.0,532066656.0,627165060.0,601142400.0,684760130.0,587531780.0,468238368.0,562389500.0,555168320.0,586049540.0
O14896,122413616.0,110037696.0,0.0,120099264.0,146198016.0,134069112.0,0.0,67673976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O14907,297947904.0,310517376.0,214001664.0,240248880.0,279174272.0,282639936.0,255816848.0,0.0,0.0,272815552.0,194059424.0,268865952.0,285229824.0,400674976.0,326243968.0,397421120.0,0.0,288839456.0,261689552.0,0.0,262215472.0,282276768.0,231914448.0,284086304.0
O14929,254462128.0,274773376.0,250756208.0,282376928.0,335230656.0,291176320.0,311866016.0,327944736.0,288142624.0,297080160.0,308083680.0,378328608.0,523149728.0,522693792.0,495705696.0,534415968.0,538057730.0,532307744.0,486647328.0,456016352.0,511040640.0,470631584.0,440557952.0,485219360.0
O14933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52902284.0,0.0,0.0,0.0,28239748.0,64978688.0,0.0,0.0,0.0,47266868.0,48359800.0,63948496.0,71839416.0,70612896.0,71095976.0,0.0,82445400.0
O14936,176584144.0,191542000.0,197335760.0,197308672.0,211900960.0,194736416.0,184022320.0,165859920.0,196725984.0,186660928.0,201164384.0,182228832.0,0.0,0.0,0.0,0.0,57035536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O14949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O14950,1516626820.0,1538730370.0,1038254720.0,1111337730.0,1290617860.0,1165496700.0,1422167680.0,1484872320.0,1262579070.0,1191934460.0,1257476610.0,1338967940.0,854860540.0,623732100.0,629940860.0,689413820.0,742765700.0,787009090.0,599250560.0,668323900.0,845590210.0,892675140.0,768610940.0,932770880.0
O14972,0.0,0.0,0.0,39847672.0,0.0,0.0,0.0,0.0,0.0,40439384.0,0.0,55309964.0,59060740.0,66310852.0,68524168.0,63744416.0,64509684.0,65638196.0,60508828.0,75015856.0,76349216.0,69772632.0,69939216.0,64905820.0
O14976,65614348.0,65492656.0,85896520.0,52267528.0,51665360.0,53726648.0,71590960.0,64358516.0,55153940.0,66951360.0,60608484.0,72783928.0,51735096.0,68246480.0,77368016.0,57619296.0,56001780.0,62514960.0,85807752.0,73383680.0,84059624.0,82716448.0,88480672.0,57440172.0
O14979,2662782720.0,2692473600.0,2584632580.0,3150112000.0,2621892860.0,2621310210.0,2415336450.0,3155918590.0,3030221060.0,2911131650.0,2596192000.0,3092649470.0,3395136770.0,3867411460.0,3645426430.0,3805584640.0,3831636990.0,3925275900.0,3857203460.0,3690449150.0,3550862850.0,3857753340.0,3634061310.0,4026876420.0
O14981,0.0,35264464.0,0.0,51266752.0,0.0,63928264.0,55871940.0,50666324.0,54943760.0,51160356.0,0.0,55259816.0,35294156.0,0.0,0.0,71868240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O14983,793042110.0,813547010.0,827328000.0,859210820.0,698080380.0,682189760.0,594668160.0,559291650.0,656086210.0,672392060.0,718108030.0,668843970.0,926974210.0,964676420.0,753159360.0,779857280.0,892444860.0,897767870.0,862258690.0,821105980.0,768283330.0,938701760.0,815651650.0,970006720.0
O15027,163135856.0,131753912.0,142751168.0,146734144.0,150771200.0,163622720.0,171212720.0,164604720.0,178024240.0,176268976.0,169029584.0,174560848.0,129125920.0,138311712.0,124859440.0,114340664.0,119102528.0,106219808.0,145025040.0,158097184.0,113006480.0,126537200.0,111172240.0,107690464.0
O15037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124554768.0,0.0,95255240.0,0.0,134789056.0,0.0,0.0,0.0,0.0,74014312.0
O15042,235226000.0,239104496.0,265558496.0,268860672.0,219425472.0,224702352.0,188969952.0,167221120.0,256923120.0,254895824.0,248762032.0,234069296.0,234495376.0,177095360.0,208189776.0,204749504.0,203211216.0,207670128.0,181443424.0,180976208.0,195377136.0,191143408.0,183012464.0,185380816.0
O15067,938977790.0,959217220.0,935109060.0,947672700.0,959758210.0,954653890.0,862837500.0,825037250.0,893094020.0,877403520.0,910815810.0,903977660.0,428051392.0,436359904.0,422238688.0,432885472.0,465522880.0,437176256.0,446786208.0,462199424.0,402124608.0,458526240.0,409270432.0,469943904.0
O15084,133478184.0,132306584.0,129195272.0,144801808.0,114301560.0,162153344.0,154683920.0,125788584.0,153719920.0,121856432.0,133757240.0,160972176.0,93613504.0,99330304.0,126440680.0,103909776.0,94801288.0,101518648.0,109776448.0,112940640.0,103341112.0,106498016.0,97880776.0,104222632.0
O15085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29066442.0,0.0,35064988.0,0.0,0.0,0.0,31438382.0
O15091,0.0,18860046.0,25509886.0,28553092.0,31817946.0,34204948.0,56489960.0,50243168.0,43852392.0,46224780.0,38728392.0,46759480.0,29886670.0,143433776.0,45482128.0,44700328.0,38913764.0,37222460.0,46396508.0,52635920.0,52174208.0,40866348.0,89302864.0,49780076.0
O15111,41760204.0,0.0,0.0,33278838.0,41955180.0,0.0,58976252.0,48512024.0,41468052.0,49948232.0,55692760.0,55936372.0,0.0,0.0,0.0,30017106.0,25729694.0,0.0,37307732.0,0.0,34382612.0,0.0,0.0,0.0
O15116,0.0,0.0,0.0,0.0,0.0,0.0,38965440.0,39797168.0,0.0,0.0,0.0,0.0,91325632.0,116074656.0,109699760.0,94555616.0,104211296.0,103517080.0,109838856.0,112322320.0,97429360.0,106845512.0,126515904.0,127594080.0
O15121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281307808.0,0.0,269689120.0,0.0,0.0,257308640.0,248325248.0,0.0,238213360.0,259694992.0
O15126,328253248.0,311353152.0,285974848.0,337870624.0,332923456.0,360557024.0,291733728.0,318161312.0,334894208.0,303436864.0,322489792.0,355306976.0,230692304.0,190731824.0,214401792.0,212305408.0,258486448.0,250230944.0,210731552.0,192988640.0,206946416.0,213109600.0,179758032.0,224092016.0
O15127,432963200.0,462843584.0,492957248.0,489788896.0,491257088.0,463073376.0,378006080.0,408722720.0,420028864.0,467304672.0,396857216.0,382157952.0,104167928.0,141621936.0,138229936.0,0.0,132950232.0,87751424.0,153772176.0,129111904.0,142832624.0,0.0,125153208.0,0.0
O15143,1435577980.0,1440807810.0,1441405440.0,1455600000.0,1247891580.0,1262481020.0,897155010.0,944546370.0,1198955780.0,1160741760.0,1191397120.0,1049734460.0,1411730300.0,1503396480.0,1188788100.0,1178292740.0,1369292420.0,1218696580.0,1111996540.0,1088563970.0,1121014140.0,1316654720.0,1139897470.0,1219975420.0
O15144,1285755260.0,1340738180.0,1313840380.0,1341095940.0,1238774660.0,1266348930.0,1264751870.0,1154701950.0,1319301630.0,1247496190.0,1176570750.0,1127757180.0,1472170240.0,1131433090.0,1225636610.0,1239780740.0,1347177860.0,1297323260.0,1259582340.0,1156276220.0,1380012800.0,1585167620.0,1287072640.0,1318455680.0
O15145,249885808.0,236066576.0,207513744.0,188063504.0,183583216.0,182715824.0,197091648.0,254373312.0,208339024.0,203582992.0,234957296.0,212013840.0,551030210.0,528662528.0,442281792.0,441681472.0,473837504.0,475744160.0,409839328.0,384229792.0,533092320.0,570692350.0,600167230.0,557340350.0
O15155,148690640.0,145978064.0,140600880.0,155705936.0,150437456.0,178515264.0,235860480.0,0.0,138597424.0,151925952.0,170523840.0,197546992.0,0.0,131230944.0,148349472.0,139768480.0,110219968.0,139319184.0,152216016.0,128176656.0,141239584.0,142221184.0,149371168.0,133445392.0
O15160,159631536.0,142418560.0,155494912.0,154068256.0,156882640.0,158479424.0,172226320.0,180356096.0,193791824.0,207493680.0,191383104.0,175445760.0,210600080.0,200414784.0,207165504.0,177933280.0,225544912.0,230863472.0,214265264.0,202526112.0,197072128.0,206821360.0,197378896.0,239152064.0
O15162,129343568.0,139617712.0,108092600.0,130309056.0,101839064.0,104128648.0,152542400.0,138351760.0,108463648.0,124606936.0,122611760.0,97534520.0,20897100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O15164,0.0,0.0,0.0,0.0,0.0,0.0,54261080.0,44854232.0,0.0,49338912.0,0.0,50184756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O15173,488100384.0,347920128.0,0.0,444985152.0,0.0,0.0,655015100.0,512202944.0,387868576.0,397475232.0,304848992.0,390984800.0,674457340.0,647175740.0,881687300.0,610778940.0,715007100.0,642840320.0,612086340.0,412871296.0,522414784.0,800961730.0,609863620.0,685758910.0
O15211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O15213,68665880.0,0.0,52354428.0,0.0,47812896.0,84896544.0,55893744.0,56696524.0,83567352.0,0.0,76630264.0,79020456.0,69456704.0,113615704.0,93164272.0,85767344.0,76908520.0,69959952.0,75326456.0,58382608.0,59382996.0,54525424.0,75535688.0,57174280.0
O15226,118483184.0,121748880.0,138140688.0,125013800.0,113376328.0,127729824.0,126810632.0,113760520.0,131551424.0,132839880.0,139658640.0,104762080.0,116393496.0,117404696.0,113283016.0,117152376.0,139750608.0,116019256.0,112882552.0,104055968.0,103191496.0,113449256.0,99180424.0,103535952.0
O15228,0.0,0.0,110774104.0,82274168.0,0.0,0.0,103318016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O15231,493198784.0,499566176.0,491355744.0,480986368.0,454588416.0,467430976.0,217230528.0,218719152.0,232067408.0,231397616.0,251689744.0,205332544.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O15254,0.0,0.0,0.0,0.0,0.0,39112136.0,0.0,0.0,0.0,0.0,0.0,0.0,133516456.0,122716632.0,154937120.0,137099120.0,135919104.0,148821200.0,129614272.0,135016528.0,122557632.0,109267560.0,123503000.0,114090776.0
O15258,206201440.0,210218880.0,0.0,189882960.0,0.0,177821056.0,175877808.0,153318768.0,219787440.0,222894784.0,0.0,0.0,404077312.0,301469248.0,0.0,277243168.0,391756384.0,362736960.0,267694896.0,339880544.0,323989632.0,339483776.0,341969792.0,366602304.0
O15260,1205844220.0,1004979520.0,1347558400.0,1393384190.0,1189008900.0,1136061570.0,745307260.0,861446340.0,1076095740.0,1195593860.0,1023206340.0,1181556100.0,1044081090.0,728833020.0,924797630.0,1093945470.0,879630080.0,939155840.0,896253060.0,778918400.0,968996160.0,866281540.0,724114050.0,729759550.0
O15269,281510048.0,287560864.0,293188640.0,291600000.0,278061536.0,300698624.0,227248496.0,252883232.0,246138640.0,274542688.0,286455552.0,265841648.0,245685328.0,205982016.0,241080944.0,238706320.0,241331760.0,258795600.0,232183504.0,256277728.0,244026960.0,257729024.0,237015744.0,236364208.0
O15294,102399976.0,98006296.0,101647536.0,112682568.0,111262600.0,88086168.0,123957376.0,116998824.0,109376648.0,112788424.0,120385640.0,110423112.0,184758784.0,197685200.0,162675008.0,165499472.0,194246016.0,183824656.0,154644896.0,169106480.0,151773856.0,167719888.0,152486416.0,179630928.0
O15305,292997088.0,288309664.0,279821024.0,289931008.0,283336832.0,267534624.0,363048544.0,327665056.0,315651456.0,277649728.0,292759328.0,225873296.0,372859232.0,296137216.0,339016160.0,346424000.0,375474080.0,358310112.0,325297120.0,308548768.0,343128992.0,364616160.0,325999040.0,354030016.0
O15321,115189112.0,79815608.0,0.0,123329024.0,81292216.0,0.0,0.0,0.0,102598088.0,0.0,0.0,0.0,88509608.0,99423104.0,94904736.0,101162664.0,126415224.0,123434552.0,98670232.0,106625008.0,0.0,115685592.0,66205220.0,106042760.0
O15344,0.0,132900392.0,123962128.0,155605200.0,107358128.0,113796896.0,0.0,0.0,0.0,0.0,107254168.0,82924144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O15347,771917060.0,758004990.0,630563710.0,700519810.0,728541180.0,745514500.0,1385931650.0,1275427070.0,1166016640.0,1106290180.0,1006815360.0,1029799360.0,519973440.0,505870336.0,474969088.0,473708544.0,457771552.0,463016704.0,427500896.0,475762240.0,445945440.0,521330112.0,421805952.0,433335648.0
O15371,970838910.0,975982020.0,971881600.0,981154620.0,988282050.0,947227390.0,919805250.0,902157250.0,958315840.0,951092610.0,962836930.0,1007989180.0,918369220.0,827777920.0,972305410.0,995934530.0,1028334340.0,978033410.0,966779330.0,870933060.0,908586620.0,982408700.0,870925440.0,935810940.0
O15372,1032890820.0,991807740.0,944803330.0,928167360.0,947934980.0,940264700.0,1337038080.0,1210888320.0,1050215550.0,1068524800.0,1044492540.0,1019865730.0,1322000130.0,1041193090.0,1287931390.0,1317267460.0,1271398660.0,1213920900.0,1282183940.0,1258119040.0,1259721600.0,1303557500.0,1228346370.0,1135684610.0
O15381,85820792.0,71542280.0,0.0,0.0,94933416.0,108584984.0,114625744.0,95896800.0,86888072.0,97251000.0,95506824.0,103030680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O15382,42390768.0,0.0,0.0,0.0,0.0,0.0,67255576.0,58315940.0,47111432.0,72731808.0,66578724.0,82546152.0,146068496.0,113470856.0,147658800.0,140855456.0,137713424.0,133274776.0,163440800.0,158497296.0,155346544.0,124154960.0,145012752.0,157655264.0
O15427,707738560.0,708855040.0,738620420.0,707268610.0,549880510.0,660004220.0,733372160.0,562736900.0,556272380.0,596237440.0,548717820.0,440344992.0,0.0,0.0,0.0,0.0,0.0,267947568.0,0.0,0.0,0.0,0.0,0.0,0.0
O15438,39647612.0,0.0,0.0,42219656.0,0.0,0.0,0.0,35022640.0,0.0,27053784.0,0.0,39543100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O15440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O15460,212049008.0,207395856.0,235411808.0,263117744.0,227087440.0,202439680.0,0.0,0.0,0.0,0.0,0.0,71548792.0,0.0,0.0,0.0,0.0,77331672.0,0.0,0.0,0.0,0.0,0.0,57098496.0,0.0
O15498,1275624450.0,1423303550.0,1310504060.0,1470073730.0,1368719490.0,1348425470.0,1114506500.0,1108996100.0,1243790720.0,1104868740.0,1145517060.0,1337342850.0,466021248.0,506016672.0,441843488.0,500080160.0,492291616.0,508880032.0,427905600.0,487024064.0,415586592.0,497933888.0,445753568.0,541246210.0
O15511,174579312.0,177978464.0,130567352.0,106244816.0,156321904.0,124373392.0,173721888.0,219405776.0,154798656.0,155706208.0,150212000.0,169424176.0,573055420.0,521618624.0,394046720.0,436778368.0,458627168.0,454741344.0,389429984.0,344452416.0,436881024.0,536947780.0,499645120.0,582111490.0
O15530,0.0,0.0,0.0,0.0,46186824.0,0.0,64410432.0,0.0,0.0,0.0,0.0,60891544.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O15533,175345600.0,186051792.0,180897840.0,205532176.0,252512048.0,267507920.0,259548048.0,320561984.0,308380448.0,268226816.0,218284496.0,244241504.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140015808.0,0.0,179006176.0,146052528.0,166939664.0
O15541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O43143,996853500.0,1056242940.0,1083148290.0,1129468800.0,1002999360.0,1062749250.0,983633790.0,930242940.0,1053113730.0,1067890620.0,1066650880.0,1087382020.0,1089979900.0,1104998140.0,1030070590.0,1044171260.0,1075837820.0,1091434750.0,1073903230.0,1046614660.0,1012464580.0,1079707260.0,994455870.0,1080408580.0
O43148,0.0,60763804.0,72616592.0,81232040.0,0.0,88987816.0,65649524.0,58759376.0,80407760.0,0.0,69023984.0,85340368.0,161121088.0,196718048.0,192239952.0,190775488.0,180298016.0,193157952.0,194699824.0,199347856.0,172356592.0,181400992.0,187442912.0,163638384.0
O43156,57814152.0,0.0,21891554.0,0.0,22589686.0,48763832.0,15196424.0,44470680.0,57268096.0,44226372.0,13430900.0,41873336.0,0.0,47356612.0,44345064.0,46597832.0,0.0,43535540.0,52670840.0,40572964.0,49319096.0,50448120.0,56710316.0,52332440.0
O43159,0.0,0.0,0.0,0.0,0.0,0.0,95872440.0,107047032.0,0.0,0.0,0.0,0.0,0.0,0.0,109030176.0,0.0,88353088.0,0.0,0.0,106116008.0,0.0,0.0,101606400.0,0.0
O43169,1195252100.0,1191945090.0,1070216380.0,1048119420.0,1258237950.0,1005822720.0,1651527170.0,1573660800.0,1127396350.0,1282850300.0,1398739710.0,1499699200.0,1306970240.0,979440770.0,1022717440.0,1045215810.0,1019539650.0,1084178050.0,1053996740.0,1106149630.0,1143956740.0,1293412990.0,1104532480.0,1161511170.0
O43172,193705008.0,197793104.0,216675088.0,207719184.0,197759680.0,216277008.0,192857136.0,189308080.0,240490160.0,195950352.0,217312960.0,203658368.0,201400176.0,198621600.0,194382928.0,192153824.0,198709280.0,216625680.0,192799808.0,188032512.0,169314192.0,197114688.0,177394128.0,193174160.0
O43175,665565950.0,686310590.0,696586750.0,699039550.0,706240640.0,696379520.0,731465150.0,661511810.0,716439680.0,709416960.0,686242560.0,633656320.0,2395580420.0,2073578370.0,1944864510.0,2014550400.0,2322013180.0,2266780930.0,2132692860.0,2004192510.0,2118332030.0,2366725890.0,2109490820.0,2239414780.0
O43181,0.0,0.0,0.0,0.0,107282664.0,0.0,0.0,0.0,116065432.0,94970752.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O43237,377024896.0,408958848.0,363767008.0,338275456.0,371253280.0,406868992.0,479484224.0,483580992.0,374820992.0,407711776.0,406880736.0,404535616.0,645310400.0,610543100.0,534045856.0,591640000.0,588749760.0,582887360.0,597782720.0,550889340.0,521076576.0,567712640.0,526434976.0,505472864.0
O43242,890113730.0,868615490.0,853936260.0,847970110.0,970466110.0,974200000.0,973394500.0,915889150.0,876059710.0,924831810.0,1005126910.0,928470980.0,874396290.0,828906940.0,800099840.0,890434880.0,903715460.0,831223100.0,769996420.0,721975550.0,797239040.0,859279420.0,787101440.0,807991620.0
O43252,157030400.0,146538352.0,161282992.0,154962480.0,155024192.0,160420448.0,152565072.0,135765088.0,153816512.0,145762960.0,135449088.0,153753760.0,369330400.0,377469888.0,371582784.0,389485248.0,363324960.0,381179648.0,337083648.0,328856896.0,332133824.0,373682624.0,318455328.0,345472928.0
O43264,80881640.0,87855344.0,91630576.0,93572584.0,89822032.0,96024424.0,147453568.0,108970464.0,98049768.0,102853768.0,96412272.0,99436464.0,75033320.0,81447656.0,89537800.0,92145512.0,78026256.0,0.0,95697832.0,106266184.0,102196568.0,86207320.0,100609088.0,94842488.0
O43278,109331336.0,113747440.0,96568368.0,108857584.0,110340096.0,90576312.0,0.0,92212096.0,107821360.0,106585176.0,100942984.0,83446000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O43290,237116672.0,241954176.0,252369984.0,207326336.0,209223376.0,223911200.0,203834352.0,181558368.0,219141168.0,243407216.0,240001984.0,209114864.0,263383936.0,236422496.0,264252928.0,287652384.0,269344352.0,252805104.0,241789232.0,249292768.0,250750976.0,262245568.0,264465696.0,235349504.0
O43292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240368384.0,260941616.0,296325760.0,303225888.0,0.0,0.0,220806192.0,250244128.0,0.0,258467968.0,244553968.0
O43294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O43301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O43324,148389632.0,0.0,0.0,0.0,0.0,0.0,165260336.0,0.0,0.0,0.0,0.0,0.0,257786944.0,272393376.0,291299712.0,269563296.0,214576384.0,0.0,265840784.0,0.0,306158240.0,291645664.0,349045280.0,320215232.0
O43353,0.0,0.0,0.0,0.0,0.0,0.0,174888976.0,105596272.0,0.0,73684848.0,0.0,204995872.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O43390,1603585410.0,1644899200.0,1532109950.0,1522230910.0,1618968320.0,1545891070.0,1804235140.0,1757033980.0,1560959360.0,1535586940.0,1566749950.0,1604350980.0,2126228350.0,1877069310.0,2009754110.0,2102805630.0,2182351870.0,2095055360.0,2016265090.0,1984905340.0,1898776190.0,1998358910.0,1939176830.0,1968788740.0
O43395,194490736.0,194674000.0,231315264.0,248096272.0,207614384.0,229323824.0,111836128.0,171158048.0,195908768.0,215422576.0,185077664.0,174138672.0,147681232.0,198999488.0,130900288.0,133455064.0,157027360.0,146935776.0,128018632.0,130389056.0,138609440.0,133626152.0,123281552.0,147892976.0
O43396,569388220.0,552958210.0,608797180.0,539463620.0,560106880.0,564753920.0,571965950.0,542252480.0,561606590.0,584828670.0,560934140.0,532608032.0,456713152.0,420109120.0,428727744.0,448285600.0,468457888.0,466932768.0,416199200.0,390892096.0,467459168.0,470346016.0,450661216.0,450519104.0
O43399,231661200.0,233872752.0,135014448.0,167018112.0,198781072.0,222732512.0,297424896.0,208657232.0,213252192.0,215557904.0,217347088.0,269102816.0,516024480.0,632770500.0,413527360.0,361524384.0,424454112.0,391453920.0,222370096.0,301555744.0,453968704.0,521761440.0,521130336.0,483405632.0
O43402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32627730.0,0.0,0.0,0.0,0.0,0.0,39715624.0,0.0,35155664.0,0.0,0.0,0.0
O43427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140151648.0,107246480.0,107123504.0,94491880.0,93354712.0,103097888.0,112400744.0,97555656.0,105365400.0,122603624.0,116928400.0,114093120.0
O43432,739220800.0,774319170.0,716127490.0,809923780.0,800408900.0,844677950.0,433823392.0,357855104.0,609128640.0,653905860.0,590518720.0,573396540.0,756576060.0,666078660.0,623201920.0,790536900.0,686388030.0,756481660.0,638392380.0,626650240.0,642337540.0,665637890.0,656855040.0,728175170.0
O43447,132400768.0,134976128.0,138847984.0,127905232.0,129703240.0,140720160.0,182990592.0,196980048.0,0.0,175747712.0,169295840.0,136798592.0,253717312.0,241953056.0,207137376.0,225777024.0,225069600.0,251947936.0,236252864.0,237838896.0,221480864.0,237972224.0,225655424.0,210301296.0
O43493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27653194.0,31569188.0,0.0
O43504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150655888.0,183313264.0,145480672.0,154284832.0,117883008.0,110052184.0,180275632.0,160059984.0,189318672.0,183600576.0,189609280.0,155453760.0
O43505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50097548.0,0.0,0.0,43258496.0,38725432.0,21232116.0,53554484.0,42038420.0,0.0,52718236.0,44793028.0,48023116.0
O43572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O43583,202698560.0,215039056.0,0.0,0.0,0.0,0.0,290440032.0,220439360.0,217999568.0,0.0,183750784.0,209827616.0,247910800.0,0.0,105148288.0,0.0,171976080.0,191558912.0,154367744.0,198343104.0,245824336.0,238247232.0,184996896.0,170263552.0
O43592,194974624.0,216835696.0,240148144.0,226767408.0,238425584.0,261468624.0,232713584.0,224783472.0,197269504.0,217847168.0,188610320.0,211327408.0,142519936.0,128302096.0,169816848.0,146267520.0,158419664.0,159262416.0,141884768.0,175543712.0,139905232.0,158224896.0,152989984.0,162027232.0
O43598,325641600.0,324913952.0,317201760.0,279068576.0,357553760.0,323663264.0,704856830.0,598334270.0,357384768.0,358410176.0,376248832.0,410274400.0,186985872.0,128587560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198107424.0,0.0,114258408.0
O43615,529702464.0,547554370.0,557749630.0,546314300.0,552625150.0,524017056.0,492173504.0,492737536.0,499613280.0,537215360.0,492753056.0,537658430.0,309861664.0,262772736.0,279449376.0,295961856.0,319213888.0,293903456.0,288470432.0,289298304.0,277949792.0,301028384.0,284580128.0,285916832.0
